47,5392109474045857,EUR,2007.99,true,income
48,5010122042547967,EUR,2509.67,true,income
49,5148254829695407,EUR,1162.47,true,income
50,4041377879929,EUR,5789.76,false,income
51,5181841533827249,EUR,5539.21,false,income
52,5571238501246965,EUR,4751.95,true,income
53,4876231522300,EUR,9123.81,true,outcome
54,5100146363674416,EUR,7147.15,false,income
55,5100148817697381,EUR,7124.81,false,income
56,5223578817657690,EUR,8816.74,false,income
57,4234144790008532,GBP,5237.53,false,income
58,5549908470550188,EUR,6796.49,false,income
59,4041595826124,GBP,5135.9,true,outcome
60,4041371899972473,USD,9374.54,true,income
61,4512976934435516,EUR,3128.15,true,income
62,5100133002353610,GBP,9100.92,true,income
63,4163405220916,EUR,9620.62,true,income
64,5100135116411622,USD,8846.11,false,income
65,4017958624041,EUR,1133.68,false,income
66,5402577427883863,EUR,6793.33,true,income
67,4041375772613,EUR,193.93,true,outcome
68,4041370373175439,EUR,2225.8,false,outcome
69,4313347029204145,EUR,7495.37,true,income
70,4041596137897690,EUR,9662.69,false,income
71,5010121324986844,EUR,3845.58,true,outcome
72,5002357602828650,EUR,8380.68,false,income
73,4041594130970069,USD,2953.76,false,income
74,4493269993350963,USD,9239.69,false,income
75,4041590183432734,EUR,8578.29,true,income
76,5100142105968364,USD,5920.13,false,income
77,5133116397015309,EUR,4226.95,false,income
78,4017953415965,GBP,7874.7,true,income
79,4041373434174,EUR,6276.74,true,income
80,4041378500235,EUR,660.17,false,outcome
81,5186610278268892,EUR,2099.77,false,income
82,5100171593964510,EUR,8202.91,false,income
83,4578646913247023,EUR,3490.8,false,income
84,4386405864199,EUR,3151.67,true,outcome
85,4041592655460789,EUR,660.53,true,outcome
86,4886564130654,USD,7821.11,false,income
87,4041599018355,EUR,3660.47,true,income
88,5108751082753755,GBP,5874.67,true,income
89,5010122639235422,EUR,8977.4,false,income
90,4041594197980,EUR,4988.4,false,income
91,4936335256203,GBP,6758.08,false,income
92,4041379028469972,EUR,473.75,false,income
93,4017958206955,EUR,4192.59,false,outcome
94,5108759152616539,EUR,2540.84,false,income
95,5002358089993033,EUR,7808.32,true,income
96,4195487743688406,GBP,9876.49,true,income
97,5259896546102706,GBP,2409.54,true,income
98,5240772826979356,EUR,8044.84,false,income
99,4655959724469322,EUR,4121.44,true,income
100,4017953657615236,GBP,9146.13,false,income
101,4041378112643,EUR,5093.48,true,outcome
102,5305983617625858,GBP,3349.52,false,income
103,4465949482345723,GBP,4175.34,false,income
104,5422577471793311,EUR,6797.54,false,income
105,5108750392298733,EUR,5897.3,true,outcome
106,5133808162500628,EUR,4382.61,false,income
107,5100132876907964,EUR,4258.18,false,income
108,4017951747685078,GBP,6484.32,true,outcome
109,4824613878650,EUR,1445.1,true,income
110,5316121991167463,EUR,3061.18,false,income
111,5108753223062096,USD,3368.87,true,income
112,4041378656344721,GBP,5702.99,false,outcome
113,5002354899898793,EUR,195.97,false,income
114,5449364689740023,EUR,8929.22,false,income
115,4041595409850809,GBP,4493.13,false,income
116,4017956366843,EUR,8388.27,false,income
117,4017955626544,GBP,759.2,true,income
118,4041377349576,USD,7687.58,true,income
119,4017957090406962,EUR,5359.79,false,outcome
120,5048377335243841,GBP,1497.67,false,income
121,4017952583334,EUR,5303.08,false,income
122,4041594367229,GBP,5633.81,true,income
123,5100170990690355,GBP,4770.5,false,income
124,5100136375726742,EUR,6786.93,true,outcome
125,5385815613188601,EUR,4973.13,true,outcome
126,5100149429795373,EUR,1004.86,false,income
127,5108750310519723,EUR,7211.22,false,income
128,5143021616356161,EUR,1677.45,true,income
129,4041378750830,EUR,5185.18,false,income
130,5157003462505920,EUR,5819.52,false,outcome
131,4593477504969481,GBP,5548.37,true,income
132,5398862363990872,USD,1848.87,true,income
133,5454506197807247,EUR,4118.92,true,income
134,4041370371544,USD,1592.7,true,income
135,5002357336767844,EUR,7897.29,false,income
136,5100178904239631,EUR,2084.85,false,outcome
137,4041599906002005,EUR,27.43,true,income
138,4017959982135295,EUR,1590.89,true,outcome
139,5415159493029112,EUR,8833.95,true,income
140,4041373348465,EUR,4279.07,true,income
141,5276282944910256,GBP,9102.41,true,outcome
142,5007668249949559,GBP,8691.73,true,income
143,5007664686002903,EUR,4433.16,true,income
144,4129652092613,EUR,6621.58,false,outcome
145,4017955225967197,EUR,7753.81,false,outcome
146,4041378298892699,EUR,6370.67,false,outcome
147,4041379687270,GBP,4166.46,false,outcome
148,5048375364110121,GBP,8642.04,false,income
149,5048370936779255,GBP,5255.08,true,income
150,4041374687753865,USD,3554.08,false,income
151,5587488923487786,GBP,4548.34,true,income
152,5333077156507068,EUR,9181.7,true,outcome
153,5100178457989723,EUR,947.4,true,outcome
154,4004470317668,EUR,3688.71,true,income
155,5010121100392159,EUR,6884.05,false,income
156,4041591371778,EUR,6546.69,true,income
157,4017958982670,USD,5967.32,true,outcome
158,5100176661879557,USD,6498.79,true,income
159,5007660685281829,USD,6432.29,false,income
160,4041375636808999,USD,2836.1,true,income
161,4041598750763035,EUR,8262.67,true,income
162,5100135346286554,EUR,4992.16,true,income
163,4041378712359838,GBP,3165.25,false,income
164,5002350087822801,EUR,4634.11,true,outcome
165,5108754110897792,EUR,3383.11,false,income
166,5002359499879689,EUR,8007.55,true,income
167,4041378957179,EUR,4279.34,false,income
168,4017957944536626,EUR,7970.7,true,income
169,5100130023721510,GBP,9732.83,false,income
170,5010121234388123,EUR,3327.61,true,income
171,5100135203737517,EUR,5358.99,false,outcome
172,4041594866348324,EUR,1493.67,false,income
173,5492173937999059,EUR,7958.96,false,income
174,4882922152670,GBP,4114.05,false,income
175,4041376437786,EUR,2705.22,false,outcome
176,5100171686447597,EUR,6730.43,false,income
177,5536909443317973,GBP,8433.97,false,income
178,5343947069787239,GBP,7718.63,true,outcome
179,4358093648127,EUR,2460.76,false,income
180,4017956024020,EUR,1347.67,true,income
181,4058065958460509,USD,9583.38,true,income
182,4041379484320693,EUR,382.2,true,income
183,4041370543381,EUR,1608.85,false,income
184,5048377227588931,EUR,7521.19,true,income
185,4041592741851611,EUR,822.54,false,income
186,4041593573458772,GBP,9844.07,false,income
187,5112886556878789,GBP,9639.88,true,income
188,5048371065091876,EUR,6281.66,false,income
189,5100172352141712,USD,2227.99,false,outcome
190,4863815698400578,USD,9136.46,false,income
191,4017953947597863,EUR,9502.6,true,income
192,5048370135291128,EUR,3429.62,false,outcome
193,5324206892856957,USD,1710.68,true,income
194,5002352158425712,EUR,1784.43,true,income
195,5437511559184054,EUR,449.43,true,income
196,5397726908101512,GBP,8352.99,true,outcome
197,4073876106591891,EUR,2314.94,true,income
198,4041374802531824,EUR,399.53,true,outcome
199,5010127922303316,EUR,6057.92,false,income
200,5100138513206058,EUR,9861.01,true,income
201,5100137434173439,USD,4337.51,false,income
202,5048374929774943,EUR,4412.88,false,income
203,5313870867004498,GBP,7770.71,true,outcome
204,4017954750888571,EUR,8572.13,false,outcome
205,5100138228767840,EUR,5628.28,true,outcome
206,4017951380597689,EUR,4587.01,true,income
207,5100130254101671,EUR,653.31,true,income
208,5002357328289286,EUR,6069.9,true,income
209,5048371004408579,GBP,5012.92,false,income
210,4041592083265,EUR,8325.56,false,outcome
211,5002355111681750,EUR,3123.92,false,income
212,4041376129964737,EUR,4136.92,true,outcome
213,5109535718134699,GBP,9089.88,false,income
214,4017952242808,EUR,7081.22,true,income
215,4501001536512977,EUR,8458.02,true,income
216,5108752024711539,EUR,1384.18,true,outcome
217,4041595231440,EUR,4992.82,true,income
218,4553024610663,GBP,2319.21,true,outcome
219,4041590168555806,EUR,1299.67,false,income
220,4041376746566,USD,6481.44,true,income
221,4041595805094,EUR,1844.27,false,income
222,4265677837606,EUR,475.4,false,income
223,5007660310092963,GBP,3865.28,false,income
224,4041599787066,EUR,1899.9,true,income
225,5579512750586269,GBP,3235.36,true,outcome
226,5100134914304907,EUR,9947.64,false,income
227,4876036867783299,EUR,432.55,false,outcome
228,5197345183153601,EUR,4926.85,false,income
229,5356043003257705,EUR,3861.61,false,income
230,5286561800396363,EUR,4350.28,false,income
231,4041599021904,GBP,7486.87,false,income
232,5108750482358850,EUR,3383.79,true,income
233,4545754694842,EUR,7960.68,true,income
234,5100171318893283,EUR,6835.62,true,income
235,4041376397573129,EUR,7788.02,true,income
236,5329574434516610,EUR,4051.72,true,income
237,5048371193100573,EUR,4231.69,false,income
238,5002353372002022,EUR,4082.51,false,income
239,5002355738260905,USD,2995.01,false,income
240,5287779451688669,USD,8.16,false,outcome
241,5010120951255796,EUR,7349.82,true,outcome
242,5010120254338984,GBP,4553.56,false,outcome
243,4041370207342,EUR,5979.9,true,income
244,4017955154367682,EUR,689.22,true,income
245,5048379717971171,EUR,733.49,false,outcome
246,5198732908054363,EUR,8247.14,true,income
247,5048373885695597,EUR,4797.69,false,outcome
248,5103548055515301,EUR,3501.43,true,income
249,4041374794022,EUR,477.62,true,income
250,4549890467033076,EUR,7304.74,true,outcome
251,5219010536876779,EUR,4902.22,true,income
252,5108751071421380,EUR,2102.3,true,income
253,4592830589760,EUR,7905.39,false,outcome
254,4684365059878548,EUR,6207.74,false,income
255,4041376077624,EUR,7416.94,true,outcome
256,5317356147532231,GBP,8687.96,false,outcome
257,4041374705498071,GBP,7764.85,false,income
258,5100135250122472,GBP,304.87,false,income
259,4346535123056,GBP,9621.15,false,income
260,4041372944280,GBP,847.46,true,income
261,4017953317636275,EUR,564.35,false,income
262,4041595910688,EUR,5854.65,false,income
263,5181714072171099,EUR,3182.72,false,income
264,4235249412006,EUR,365.14,false,income
265,5100148474748956,EUR,2966.33,false,income
266,4041594924565,EUR,6489.18,true,income
267,5515568516455451,EUR,7962.85,false,outcome
268,4241803150676862,USD,6245.87,true,outcome
269,5213011238797301,GBP,141.65,false,income
270,5007662566667936,EUR,7736.68,false,outcome
271,4742448978437883,EUR,5035.9,true,outcome
272,5048378605496093,USD,7792.81,false,outcome
273,4041595160037,EUR,4815.16,false,outcome
274,4041591518127130,GBP,6721.06,false,outcome
275,5002350785891751,USD,7535.94,true,income
276,4041590062786788,EUR,6828.92,true,income
277,4041599566593,EUR,2856.77,true,outcome
278,5317030715539353,EUR,8150.63,true,outcome
279,5561921873282864,EUR,9461.38,false,income
280,5280967117676569,GBP,9709.88,true,outcome
281,4017951814511686,EUR,4730.92,false,outcome
282,4041594959223,EUR,6595.7,true,income
283,4041372421144920,EUR,5886.09,false,income
284,4030228026379829,EUR,543.56,true,income
285,4017954587247694,USD,8447.55,false,income
286,5441129283254418,GBP,1990.46,false,outcome
287,4041377868131348,EUR,8939.82,false,income
288,4041372417139,GBP,8918.01,true,outcome
289,4017957407872211,EUR,5374.05,true,income
290,5010120094995969,USD,8636.81,true,income
291,4797232330693951,EUR,4974.64,true,income
292,4364872389701,EUR,5241.68,true,income
293,4041374520790181,EUR,7860.58,true,income
294,4041371608606065,EUR,3352.32,false,income
295,5108753428544856,EUR,2587.06,true,outcome
296,4041379818141153,EUR,768.75,false,outcome
297,4017954088234480,EUR,317.93,true,income
298,5585771978318192,EUR,1815.86,false,income
299,4944804609399,EUR,438.72,true,income
300,5215891712702051,EUR,2833.11,true,outcome
301,4321351727868,EUR,7759.74,false,income
302,5595399196303701,EUR,39.92,false,income
303,5100133236699267,EUR,4158.44,true,income
304,4017957768091591,EUR,1004.35,true,income
305,5007663106597609,EUR,7868.64,false,income
306,4041375507919271,USD,9413.82,false,income
307,5007662546157313,EUR,6741.87,true,income
308,5108759188487103,GBP,3307.05,false,income
309,5494851896522123,EUR,158.76,true,income
310,5393074953410163,USD,9726.26,false,income
311,5007665870713106,GBP,2924.75,true,outcome
312,4233998980539,EUR,7046.42,true,income
313,5183870460143120,EUR,9736.08,true,outcome
314,5100171962904287,EUR,7604.57,true,outcome
315,4041371375649348,EUR,1333.37,false,outcome
316,5048370880389689,GBP,5514.2,false,income
317,4041592210181,EUR,4889.57,true,income
318,4017950494772261,EUR,4188.27,false,income
319,4601716898904,USD,7532.35,false,outcome
320,5007660370305834,GBP,3955.77,false,outcome
321,4017955242276,EUR,5464.0,false,outcome
322,5048372971756735,EUR,2485.87,false,income
323,4041594126153,EUR,3659.92,false,income
324,5554971365530873,EUR,2211.67,true,income
325,5100131596756073,USD,1822.23,true,outcome
326,5529531336683789,USD,2774.54,false,income
327,4017951217348462,EUR,2090.41,true,income
328,4017951066042,GBP,7042.75,true,income
329,4041373364719223,EUR,4969.95,false,income
330,4041374177491,GBP,2036.45,true,income
331,4420880243159182,GBP,7620.56,false,income
332,4041590220141,EUR,6903.45,true,income
333,4348692196333758,EUR,9450.69,false,income
334,4041590889143,USD,7025.04,false,income
335,5048370602314585,EUR,4170.28,false,income
336,4041592840617004,EUR,1157.49,true,income
337,4017958676124,USD,658.36,false,income
338,4804394640370,EUR,264.78,true,income
339,5376373704375332,EUR,2558.26,true,income
340,4041371340613,EUR,1616.05,false,outcome
341,4017954057303,EUR,6950.61,false,income
342,5048375928164994,EUR,4620.93,true,outcome
343,4017952449536,USD,5336.37,true,outcome
344,5048371183422375,EUR,7350.66,true,outcome
345,5150089161150644,EUR,6529.31,true,income
346,4579257288307,EUR,9528.62,false,outcome
347,4041375186731,EUR,277.42,true,income
348,4041370386770077,EUR,5382.01,true,outcome
349,5048378379645735,EUR,2259.9,true,income
350,5405898929631429,EUR,2486.11,true,income
351,4470653712603405,EUR,8267.79,false,outcome
352,4041376480935,EUR,5284.21,true,income
353,5108756109053535,EUR,2054.52,false,outcome
354,4017958087964831,GBP,6844.59,false,income
355,5048373515336158,EUR,5863.05,false,income
356,5100137948341506,EUR,7386.99,false,outcome
357,4041592431480,GBP,7479.21,true,income
358,4693017093437893,GBP,8206.94,true,outcome
359,5100171777130649,EUR,2797.95,false,outcome
360,5113740063600195,EUR,200.39,false,income
361,4017954617932,GBP,4459.84,true,income
362,5545051517524561,USD,2440.67,true,income
363,4856551663421,EUR,7994.27,false,outcome
364,5100130038591403,EUR,1407.42,false,income
365,5010129841367588,GBP,3334.76,true,income
366,5010125201908987,GBP,4728.7,false,outcome
367,4017955108906213,EUR,9102.11,true,income
368,5433741344054312,EUR,3410.33,true,income
369,5337199363199715,EUR,1494.96,false,outcome
370,5002354777084318,EUR,4968.3,true,income
371,4041595102586411,USD,7804.88,true,income
372,4017952553669479,EUR,1024.44,true,outcome
373,5010126073341976,EUR,1930.26,true,income
374,5108752007595396,USD,5848.7,true,income
375,4017959859832669,EUR,2692.63,false,outcome
376,5239944936245928,GBP,9917.54,true,income
377,4307078771875,GBP,6848.62,true,outcome
378,5048379372731019,GBP,8992.04,false,income
379,5048379019955047,GBP,3206.05,true,income
380,5010125909508691,EUR,1279.4,false,income
381,4041598053734,GBP,5067.74,false,income
382,5100177859222832,USD,5807.65,false,outcome
383,5002351397145818,EUR,8440.06,false,outcome
384,4459812176283873,GBP,4628.01,true,income
385,5265091111373591,EUR,9657.21,false,income
386,5002353829057652,GBP,4095.27,true,income
387,5007665601968532,GBP,7149.79,false,outcome
388,4017953326618,GBP,8138.53,true,income
389,5506234383637876,EUR,6729.4,false,income
390,5100177546786884,GBP,7414.32,true,income
391,5100130988236082,EUR,5967.9,true,outcome
392,4041378645133813,EUR,2263.76,true,income
393,5007668990839736,EUR,3651.93,true,income
394,5108759053609039,EUR,1082.72,false,outcome
395,5048377545970068,USD,1908.3,false,outcome
396,4041377683834,EUR,8287.18,true,outcome
397,4041372679751236,GBP,1436.74,true,income
398,5117634152745266,EUR,2037.13,true,income
399,5162679831852185,EUR,8919.43,true,income
400,4041599666425941,EUR,7675.55,true,outcome
401,5100170160235247,EUR,8662.28,true,income
402,5486624504563569,USD,5994.4,false,income
403,5100172445229680,EUR,1068.36,true,income
404,4017951880012,EUR,6244.0,false,income
405,4446021442919,EUR,6068.07,true,income
406,4017959231137076,EUR,114.23,true,income
407,4041373917442,EUR,641.93,false,income
408,5010120158813553,EUR,1522.3,false,income
409,4017953376795,EUR,3449.88,true,income
410,5002354687145571,EUR,9314.67,false,income
411,5002352387686324,EUR,3169.22,false,income
412,5169194422096377,EUR,8488.51,false,income
413,4017956611222,EUR,7237.04,false,outcome
414,5169790384218378,EUR,9384.83,false,income
415,4663351273538,EUR,4804.71,false,outcome
416,4848724720510232,EUR,6168.42,true,outcome
417,4041598560027,EUR,1384.58,true,income
418,4535651643829795,EUR,8567.05,false,income
419,5499887369201089,EUR,6638.21,false,income
420,4017950522484376,EUR,8950.85,false,income
421,4478817764412,EUR,9645.87,false,income
422,4041376144200000,EUR,5810.05,false,outcome
423,4041595456930,EUR,6016.36,true,income
424,5108755608174008,EUR,7937.6,false,outcome
425,4017957463573,EUR,1368.81,false,income
426,5108752420884666,EUR,4262.57,false,income
427,5517576385129212,EUR,9950.31,true,outcome
428,4017953796224,USD,870.72,false,outcome
429,5108754398463531,USD,3528.01,true,income
430,5445430898279485,USD,6360.73,false,outcome
431,5333837689962746,EUR,1499.93,false,outcome
432,4041375288872624,GBP,3167.87,true,outcome
433,5100147585447417,EUR,4104.69,true,income
434,4041373464601,EUR,3304.16,true,income
435,5100140416104042,EUR,7447.95,false,income
436,4041376262283,EUR,2897.15,false,outcome
437,4041373420959,GBP,8089.63,true,income
438,5100174001782805,EUR,881.63,false,outcome
439,5100149531452350,EUR,5723.82,false,income
440,5007669170785244,USD,8061.12,false,income
441,5108754448368722,EUR,4678.02,true,income
442,4041599203718,EUR,8119.65,false,income
443,4041372200832,EUR,6083.98,false,income
444,4017954555130013,EUR,9844.81,false,income
445,4017955936414,GBP,4255.69,true,income
446,5048371898313760,EUR,8606.87,true,income
447,4041593414350592,EUR,2970.42,true,outcome
448,5548574916194576,EUR,750.2,true,outcome
449,4017954950404526,EUR,7327.85,false,income
450,5384934173316691,EUR,8614.78,false,income
451,4017956930853,EUR,244.88,true,income
452,5007665691449724,EUR,5305.05,false,income
453,4017959104399,EUR,6923.18,true,outcome
454,5140268952441742,EUR,3352.39,true,outcome
455,5192409864954615,EUR,578.74,true,income
456,5108752365013073,GBP,6286.83,true,income
457,5108755079343520,EUR,1431.94,false,income
458,4041377464314330,EUR,8968.94,false,outcome
459,5100147048139981,EUR,300.32,false,outcome
460,5290551668788391,EUR,7291.78,false,outcome
461,5456941195506707,GBP,3776.99,false,income
462,4197874986607,EUR,5218.78,true,income
463,4538649189631,USD,8162.79,true,income
464,5100174855685302,EUR,7875.49,false,outcome
465,4041597620537702,EUR,8090.43,false,income
466,5100139116351317,EUR,5071.75,true,income
467,4041599714604265,EUR,4822.37,false,outcome
468,5429127526676955,USD,5915.45,false,income
469,5132385266389944,EUR,8055.34,true,outcome
470,5100171084865820,GBP,5723.16,true,income
471,4072999791093,EUR,8509.47,false,income
472,4041372632773210,EUR,3000.13,false,income
473,5100140442496651,GBP,9879.43,false,income
474,4041371664139985,EUR,3096.28,false,outcome
475,4188162180425724,EUR,3253.49,false,income
476,5108752137561045,GBP,8477.02,true,outcome
477,5199599246123443,GBP,2765.77,false,income
478,5391289551505402,EUR,5055.32,false,outcome
479,4041375658336424,EUR,2531.43,false,income
480,5002358228671185,EUR,645.68,true,income
481,5504270820322153,GBP,4451.34,false,income
482,4017952038685,USD,8300.58,false,outcome
483,5183429215164517,GBP,7712.91,true,outcome
484,4316898796434,EUR,4045.1,true,income
485,5112528374823486,GBP,1178.26,false,income
486,5326719816776893,GBP,6.78,false,income
487,5007662803331742,EUR,6601.14,true,outcome
488,4855567208800363,EUR,533.42,false,outcome
489,4041592362052549,USD,8232.25,true,income
490,4041593261142,EUR,7695.48,true,income
491,4041373853822942,EUR,2189.86,false,income
492,5446275968113109,GBP,8931.82,false,income
493,4017959008931586,EUR,6741.03,true,outcome
494,5048379957530299,EUR,7078.91,false,outcome
495,4041377113659,EUR,3553.98,true,income
496,5108755585537490,GBP,3459.94,true,income
497,5002353153268362,GBP,1159.74,true,income
498,5245519438394242,EUR,9281.02,false,income
499,4284207892144700,EUR,6724.59,false,income
500,5100132346831323,GBP,38.58,true,income
501,4017950691418981,EUR,2627.6,true,income
502,4041591144497444,EUR,4888.44,true,income
503,5100170292440665,EUR,1140.94,false,income
504,4041373671361453,USD,3586.4,false,income
505,4017956658785,EUR,9021.35,false,income
506,5550847954365331,GBP,1941.01,false,outcome
507,4017956622318232,EUR,7477.62,false,outcome
508,4017954200570860,USD,1016.09,true,outcome
509,5158032320933601,USD,5516.88,false,income
510,5048372794642955,EUR,4075.12,true,income
511,5592223215302762,EUR,6790.41,true,outcome
512,4041378488316,EUR,7622.34,true,income
513,4017951302736,GBP,1511.42,false,income
514,4736811631485,GBP,7016.69,true,income
515,4017954589485326,GBP,6813.9,true,outcome
516,4215183432657,EUR,2039.77,true,income
517,5048377225396832,USD,8745.43,true,income
518,4041598698702,EUR,2622.23,false,income
519,5288977890729594,EUR,4632.83,true,income
520,4041370708562,GBP,3988.06,false,outcome
521,4748345327084,GBP,2807.48,false,income
522,4016221503965077,GBP,6313.65,false,income
523,4863834254358,EUR,7250.72,true,outcome
524,4041376950606,EUR,6537.18,true,income
525,4041591235742443,GBP,6122.93,true,income
526,4017951182306735,GBP,213.14,false,income
527,4400246804016894,EUR,1532.73,false,outcome
528,5002359247516856,EUR,3843.79,true,income
529,5365429372548445,EUR,7928.75,true,income
530,5362005135527943,GBP,6624.31,false,income
531,5010120191610800,GBP,9054.93,false,income
532,4041371574579726,EUR,3419.44,true,outcome
533,4017958784620322,GBP,4217.77,true,income
534,4041596983494,GBP,4422.12,true,income
535,5010129742947660,GBP,7944.02,false,outcome
536,5293166838628471,EUR,9324.53,false,outcome
537,5363381738341217,GBP,6582.47,false,income
538,4017954891446,EUR,4515.47,true,outcome
539,4017956011084,EUR,9964.12,false,outcome
540,5007660563733578,GBP,6372.71,false,income
541,5002352483691798,EUR,2116.06,true,income
542,5389824580232588,EUR,3399.12,false,outcome
543,4017951897149180,EUR,8766.58,false,income
544,4041592015606,USD,5394.05,false,income
545,5100142505395135,EUR,3508.44,false,income
546,4041597710810522,EUR,6465.81,false,income
547,4041592218319084,EUR,5136.75,false,outcome
548,4017957043673171,EUR,3758.09,false,outcome
549,4997799451672,EUR,5014.86,false,outcome
550,5007668129067613,EUR,7789.81,false,income
551,4041370913189486,GBP,2386.55,false,outcome
552,5570510284401350,USD,1075.35,true,income
553,5002351416653115,GBP,7850.98,true,outcome
554,4041591300009,EUR,4133.71,true,income
555,4041598976329595,EUR,8021.59,false,outcome
556,4999310806165898,EUR,6549.84,false,income
557,5223730043575101,EUR,4992.55,false,income
558,4041591986054,GBP,5034.82,false,income
559,5007660888263335,EUR,9012.45,false,income
560,4041374581571645,EUR,3953.75,false,income
561,5338501631644530,USD,2280.7,true,income
562,5100147028693825,USD,5350.71,true,outcome
563,4017959306717836,EUR,4448.23,false,income
564,5182977534757339,EUR,2736.23,false,outcome
565,5010126879866580,EUR,872.45,false,income
566,5010128098892983,GBP,6299.99,true,income
567,4487794323530040,GBP,8912.51,false,outcome
568,4041379671891803,EUR,4470.2,false,outcome
569,4709866271309,EUR,5800.93,false,income
570,5100174132458606,EUR,6776.31,true,outcome
571,5048378832605169,EUR,2358.24,false,outcome
572,5100142055124406,EUR,6368.05,false,income
573,5415113037818456,USD,7685.11,true,income
574,5131052777003429,GBP,1098.93,false,outcome
575,4041597900850072,GBP,864.96,false,outcome
576,4017955022521684,GBP,4937.99,false,income
577,4041376763990394,USD,4025.01,false,income
578,4004474040526993,EUR,1994.87,true,income
579,5100137369788466,USD,5714.94,true,income
580,5108758681896166,EUR,6211.71,true,income
581,5389153370910942,EUR,3432.81,true,income
582,5135217323087566,GBP,3688.81,false,income
583,5347112520027685,EUR,5709.65,false,outcome
584,4041374922822558,EUR,5959.25,true,income
585,4041594566525296,GBP,8763.3,true,income
586,5100177582215434,GBP,6825.39,true,income
587,5312744001153373,EUR,1694.03,true,outcome
588,4017953518669,EUR,8364.74,false,income
589,5100172828900360,GBP,1696.37,true,income
590,4041378093247362,EUR,475.27,false,income
591,4394637228364480,EUR,9630.19,true,income
592,5100148996057282,EUR,1642.12,false,income
593,5567707186959676,EUR,6471.61,false,income
594,5587359503785750,GBP,7913.19,true,income
595,5002358885902881,GBP,6940.8,true,income
596,5100142815437361,EUR,2209.6,true,outcome
597,4314804073949,EUR,4592.98,false,outcome
598,5100177469686772,EUR,1281.55,false,outcome
599,4041372416936959,EUR,425.76,true,outcome
600,4017958729634,USD,210.09,false,income
601,4017956564900,EUR,4539.18,true,income
602,5100175065622720,EUR,5114.71,false,outcome
603,5100140528654595,USD,5829.56,false,income
604,5007664120054981,EUR,4730.45,true,income
605,5469007744818699,EUR,3407.74,true,income
606,5131605208995230,EUR,8944.33,false,income
607,4017959906645,EUR,4825.95,true,income
608,4041378055917,EUR,3499.45,false,income
609,5108751031919432,EUR,7202.08,true,income
610,5002355757419549,USD,8256.5,false,income
611,5002355238514397,GBP,9938.99,false,outcome
612,5597747762279747,USD,3253.72,false,income
613,5100144826855904,GBP,6880.59,true,income
614,4017959567314,EUR,9364.96,false,outcome
615,5531034101991954,EUR,5214.12,true,outcome
616,4017951270887950,GBP,2093.72,true,outcome
617,5002352849581352,EUR,1706.51,true,income
618,4034037602666,USD,9305.65,false,income
619,5108751323840734,EUR,8228.57,true,income
620,5144779557056343,USD,4273.69,false,outcome
621,5108757623014664,USD,9745.57,false,income
622,5100172950382635,USD,8952.97,true,outcome
623,4941126119859,USD,6787.21,false,outcome
624,4041376997722,USD,6725.77,true,income
625,4041373903747453,GBP,11.93,true,income
626,4017953799517,EUR,9932.22,false,income
627,4255404218717,EUR,5531.94,true,income
628,5100140767782222,EUR,3363.83,false,outcome
629,5332404225424060,EUR,6642.82,true,income
630,5154110454613845,GBP,6009.57,false,income
631,5100144316310063,GBP,3442.18,false,income
632,5007666230800690,EUR,4247.53,false,income
